symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-12-20 00:00:00+00:00,279.44,282.65,278.56,282.23,69032743,67.8817638224,68.6615393086,67.6679935956,68.5595126095,276130972,0.0,1.0
AAPL,2019-12-23 00:00:00+00:00,284.0,284.25,280.37,280.53,24677883,68.9894822701,69.0502124482,68.1076800848,68.1465473987,98711532,0.0,1.0
AAPL,2019-12-24 00:00:00+00:00,284.27,284.89,282.92,284.69,12119714,69.0550708624,69.205681704,68.7271279009,69.1570975615,48478856,0.0,1.0
AAPL,2019-12-26 00:00:00+00:00,289.91,289.98,284.7,284.82,23334004,70.4251436793,70.4421481292,69.1595267687,69.1886772541,93336016,0.0,1.0
AAPL,2019-12-27 00:00:00+00:00,289.8,293.97,288.12,291.12,36592936,70.398422401,71.4114017709,69.9903156045,70.7190777411,146371744,0.0,1.0
AAPL,2019-12-30 00:00:00+00:00,291.52,292.69,285.22,289.46,36059614,70.816246026,71.1004632593,69.285845539,70.3158293588,144238456,0.0,1.0
AAPL,2019-12-31 00:00:00+00:00,293.65,293.68,289.52,289.93,25247625,71.333667143,71.3409547644,70.3304046016,70.4300020936,100990500,0.0,1.0
AAPL,2020-01-02 00:00:00+00:00,300.35,300.6,295.19,296.24,33911864,72.9612359149,73.0219660929,71.7077650398,71.9628317877,135647456,0.0,1.0
AAPL,2020-01-03 00:00:00+00:00,297.43,300.58,296.5,297.15,36633878,72.2519074352,73.0171076787,72.0259911728,72.1838896358,146535512,0.0,1.0
AAPL,2020-01-06 00:00:00+00:00,299.8,299.96,292.75,293.79,29644644,72.8276295232,72.8664968371,71.115038502,71.3676760427,118578576,0.0,1.0
AAPL,2020-01-07 00:00:00+00:00,298.39,300.9,297.48,299.84,27877655,72.4851113189,73.0948423066,72.2640534708,72.8373463517,111510620,0.0,1.0
AAPL,2020-01-08 00:00:00+00:00,303.19,304.44,297.16,297.16,33090946,73.6511307376,73.9547816279,72.1863188429,72.1863188429,132363784,0.0,1.0
AAPL,2020-01-09 00:00:00+00:00,309.63,310.43,306.2,307.24,42621542,75.2155401243,75.4098766941,74.3823220814,74.6349596221,170486168,0.0,1.0
AAPL,2020-01-10 00:00:00+00:00,310.33,312.67,308.25,310.6,35217272,75.3855846228,75.9540190894,74.8803095414,75.4511732151,140869088,0.0,1.0
AAPL,2020-01-13 00:00:00+00:00,316.96,317.07,311.15,311.64,30028742,76.9961489448,77.0228702232,75.5847796068,75.7038107558,120114968,0.0,1.0
AAPL,2020-01-14 00:00:00+00:00,312.68,317.57,312.17,316.7,40653457,75.9564482965,77.1443305793,75.8325587333,76.9329895597,162613828,0.0,1.0
