Date,Open,High,Low,Close,Adj Close,Volume
2020-10-27,2085.000000,2207.350098,2085.000000,2197.800049,2126.791016,4964874
2020-10-28,2199.800049,2218.550049,2150.149902,2159.550049,2092.967529,3166047
2020-10-29,2162.000000,2233.250000,2161.100098,2225.449951,2156.835449,4795796
2020-10-30,2210.100098,2242.850098,2195.500000,2211.500000,2143.315430,3006197
2020-11-02,2198.000000,2225.899902,2166.100098,2172.850098,2105.857178,1772571
2020-11-03,2193.899902,2193.899902,2146.750000,2154.649902,2088.218262,1781465
2020-11-04,2160.000000,2213.850098,2156.000000,2169.449951,2102.562256,2189957
2020-11-05,2190.000000,2245.699951,2183.649902,2238.300049,2169.289795,2671841
2020-11-06,2233.949951,2248.000000,2202.500000,2209.050049,2140.941406,2395965
2020-11-09,2249.000000,2249.000000,2214.149902,2225.199951,2156.593262,1691773
2020-11-10,2225.199951,2238.550049,2189.000000,2199.750000,2131.928223,1879561
2020-11-11,2205.000000,2223.000000,2157.300049,2181.699951,2114.434570,2387398
2020-11-12,2172.000000,2201.750000,2162.000000,2171.800049,2104.839600,1626054
2020-11-13,2180.500000,2206.550049,2172.000000,2179.949951,2112.738281,1560060
2020-11-14,2192.000000,2193.399902,2180.350098,2184.600098,2117.244873,146991
2020-11-17,2206.399902,2221.899902,2182.000000,2187.649902,2120.200684,1699293
2020-11-18,2185.000000,2210.000000,2166.100098,2195.750000,2128.051270,1817170
2020-11-19,2175.000000,2195.000000,2156.699951,2161.699951,2095.051270,2669522
2020-11-20,2163.350098,2190.050049,2160.550049,2166.550049,2099.751709,2196113
2020-11-23,2160.550049,2196.949951,2138.800049,2186.250000,2118.844238,4002609
2020-11-24,2192.899902,2231.000000,2191.000000,2207.899902,2139.826904,2954306
2020-11-25,2197.250000,2208.699951,2150.000000,2154.300049,2087.879150,1682365
2020-11-26,2160.000000,2177.449951,2117.149902,2155.300049,2088.848633,2247478
2020-11-27,2170.000000,2244.600098,2165.000000,2215.300049,2146.998779,10036402
2020-12-01,2275.000000,2275.000000,2206.199951,2230.050049,2161.293701,2235498
2020-12-02,2241.000000,2325.949951,2236.000000,2315.850098,2244.448486,3305952
2020-12-03,2340.000000,2421.850098,2316.250000,2411.399902,2337.052246,4334658
2020-12-04,2400.000000,2445.000000,2375.000000,2438.750000,2363.559082,2789953
2020-12-07,2440.000000,2478.800049,2437.000000,2472.550049,2396.317139,1762501
2020-12-08,2470.550049,2484.199951,2427.949951,2438.899902,2363.704346,2090950
2020-12-09,2450.000000,2532.100098,2447.000000,2522.300049,2444.533447,2022370
2020-12-10,2515.949951,2552.000000,2501.000000,2526.050049,2448.167969,2372909
2020-12-11,2516.000000,2536.899902,2495.000000,2520.949951,2443.225098,2171653
2020-12-14,2530.000000,2553.899902,2521.000000,2548.149902,2469.586182,1280339
2020-12-15,2535.000000,2538.600098,2502.500000,2527.449951,2449.524414,1283286
2020-12-16,2540.000000,2587.899902,2537.600098,2582.449951,2502.828369,1920875
2020-12-17,2569.000000,2603.350098,2557.000000,2575.050049,2495.656738,1750663
2020-12-18,2577.000000,2636.000000,2575.550049,2601.500000,2521.291260,4402604
2020-12-21,2595.449951,2602.300049,2539.100098,2554.649902,2475.885742,1383048
2020-12-22,2541.000000,2613.600098,2496.199951,2600.800049,2520.613037,1993090
2020-12-23,2604.000000,2650.000000,2604.000000,2642.550049,2561.075684,1339307
2020-12-24,2658.000000,2658.000000,2613.000000,2648.250000,2566.599609,1143202
2020-12-28,2654.250000,2689.500000,2629.550049,2683.899902,2601.150635,1226254
2020-12-29,2685.000000,2712.449951,2673.000000,2696.800049,2613.653076,1562853
2020-12-30,2694.000000,2742.850098,2680.350098,2734.399902,2650.093506,1614643
2020-12-31,2734.399902,2772.000000,2725.050049,2764.500000,2679.265625,1526325
2021-01-01,2759.000000,2792.000000,2750.000000,2775.550049,2689.975098,1246698
2021-01-04,2781.100098,2791.100098,2745.000000,2753.699951,2668.798828,1360486
2021-01-05,2753.699951,2804.600098,2732.000000,2793.850098,2707.710938,1299589
2021-01-06,2801.300049,2822.449951,2780.000000,2805.350098,2718.856201,1697884
2021-01-07,2801.000000,2831.850098,2781.500000,2792.250000,2706.159668,1142806
2021-01-08,2818.000000,2849.800049,2789.050049,2844.699951,2756.992920,1660967
2021-01-11,2845.000000,2873.449951,2824.600098,2849.300049,2761.451172,1517995
2021-01-12,2849.600098,2850.000000,2712.149902,2720.550049,2636.670898,6674890
2021-01-13,2760.000000,2763.000000,2678.000000,2703.699951,2620.340332,2862676
2021-01-14,2713.000000,2736.649902,2648.000000,2663.899902,2581.767578,2124950
2021-01-15,2660.899902,2661.850098,2580.550049,2590.899902,2511.017822,2570436
2021-01-18,2592.000000,2619.850098,2555.399902,2588.199951,2508.401367,2395168
2021-01-19,2615.000000,2676.600098,2590.000000,2645.050049,2563.499023,2558693
2021-01-20,2654.000000,2707.149902,2645.050049,2697.250000,2614.088867,2065439
2021-01-21,2726.949951,2816.949951,2695.000000,2716.350098,2632.600586,5015712
2021-01-22,2750.000000,2768.850098,2590.000000,2596.649902,2516.590576,4945564
2021-01-25,2612.850098,2631.500000,2501.000000,2513.949951,2436.440430,3520087
2021-01-27,2525.000000,2525.000000,2430.550049,2436.600098,2361.475586,2700415
2021-01-28,2420.000000,2453.949951,2401.050049,2441.699951,2366.417969,3035457
2021-01-29,2456.000000,2484.000000,2400.000000,2407.350098,2333.127441,2768673
2021-02-01,2426.600098,2467.750000,2376.899902,2447.800049,2372.330322,1797359
2021-02-02,2460.000000,2520.000000,2425.100098,2463.649902,2387.691162,2679428
2021-02-03,2503.850098,2503.850098,2438.350098,2453.649902,2377.999512,2409356
2021-02-04,2456.000000,2456.000000,2398.000000,2401.800049,2327.748535,3478562
2021-02-05,2420.000000,2423.899902,2370.800049,2376.750000,2303.470703,3303319
2021-02-08,2394.000000,2434.899902,2373.399902,2416.850098,2342.334229,3666313
2021-02-09,2432.500000,2532.449951,2423.649902,2506.850098,2429.559570,7178572
2021-02-10,2529.000000,2555.000000,2475.000000,2510.600098,2433.193848,4473123
2021-02-11,2524.949951,2540.000000,2495.100098,2505.500000,2428.251221,1446286
2021-02-12,2518.000000,2523.000000,2464.199951,2486.100098,2409.449463,1376085
2021-02-15,2495.000000,2517.500000,2448.550049,2456.750000,2381.004150,1634576
2021-02-16,2472.000000,2475.100098,2422.000000,2450.250000,2374.705078,1615849
2021-02-17,2436.000000,2455.050049,2382.000000,2388.149902,2314.519043,3178784
2021-02-18,2424.000000,2479.600098,2395.250000,2470.750000,2394.572510,4253843
2021-02-19,2470.899902,2470.899902,2400.000000,2416.449951,2341.946533,2244567
2021-02-22,2428.750000,2448.000000,2380.000000,2387.050049,2313.453369,2002642
2021-02-23,2375.000000,2400.000000,2315.000000,2372.199951,2299.061035,3267268
2021-02-24,2373.000000,2409.350098,2347.199951,2361.350098,2288.545654,1708526
2021-02-25,2375.000000,2386.250000,2336.199951,2373.750000,2300.562744,2839515
2021-02-26,2338.050049,2360.000000,2260.000000,2277.199951,2206.990234,3933813
2021-03-01,2300.000000,2369.899902,2300.000000,2362.300049,2289.466064,2545806
2021-03-02,2386.000000,2402.550049,2359.000000,2390.399902,2316.699951,2033586
2021-03-03,2406.000000,2417.699951,2375.800049,2402.100098,2328.039063,1591567
2021-03-04,2380.000000,2435.000000,2350.000000,2417.100098,2342.576904,2149984
2021-03-05,2399.000000,2423.899902,2377.100098,2387.100098,2313.501953,1953642
2021-03-08,2383.000000,2413.500000,2360.050049,2382.699951,2309.237305,1593838
2021-03-09,2400.000000,2444.000000,2396.149902,2422.699951,2348.003906,1800442
2021-03-10,2446.000000,2446.000000,2415.550049,2431.949951,2356.968506,1056102
2021-03-12,2442.800049,2464.649902,2397.000000,2401.350098,2327.312012,1279203
2021-03-15,2402.550049,2427.550049,2343.050049,2355.000000,2282.391357,1524449
2021-03-16,2379.199951,2480.000000,2375.350098,2468.600098,2392.488770,4230564
2021-03-17,2460.000000,2460.000000,2411.100098,2422.949951,2348.246338,1623187
2021-03-18,2468.850098,2468.850098,2390.000000,2404.550049,2330.413574,1851739
2021-03-19,2393.000000,2434.000000,2355.350098,2411.250000,2336.906982,3738079
2021-03-22,2390.000000,2438.100098,2390.000000,2425.699951,2350.911621,1489853
2021-03-23,2430.000000,2433.949951,2398.199951,2410.300049,2335.986816,1745466
2021-03-24,2410.300049,2470.000000,2410.000000,2443.550049,2368.211182,4132092
2021-03-25,2450.949951,2469.000000,2392.000000,2402.199951,2328.135986,2272545
2021-03-26,2425.000000,2513.949951,2409.100098,2505.149902,2427.911621,3084607
2021-03-30,2539.100098,2583.449951,2521.500000,2578.050049,2498.564209,2332884
2021-03-31,2578.050049,2582.949951,2531.000000,2537.399902,2459.167725,1616044
2021-04-01,2532.000000,2564.550049,2532.000000,2551.750000,2473.075195,1219588
2021-04-05,2558.000000,2558.000000,2484.500000,2510.649902,2433.242188,1268939
2021-04-06,2526.000000,2620.000000,2504.500000,2611.600098,2531.080078,3372846
2021-04-07,2605.000000,2668.050049,2600.100098,2628.600098,2547.555664,1937977
2021-04-08,2630.000000,2658.399902,2628.000000,2650.649902,2568.926025,897483
2021-04-09,2635.000000,2655.000000,2610.149902,2630.800049,2549.687988,1185017
2021-04-12,2578.199951,2610.000000,2555.000000,2602.199951,2521.969727,1427691
2021-04-13,2600.000000,2626.000000,2564.300049,2570.699951,2491.440918,1200230
2021-04-15,2590.000000,2593.550049,2537.000000,2587.699951,2507.916992,1209829
2021-04-16,2587.600098,2693.500000,2581.699951,2663.699951,2581.573730,2760777
2021-04-19,2650.000000,2650.000000,2566.850098,2571.899902,2492.604004,1552036
2021-04-20,2600.000000,2604.699951,2528.800049,2553.649902,2474.916748,1489287
2021-04-22,2555.649902,2557.000000,2488.000000,2511.250000,2433.823975,1690758
2021-04-23,2527.100098,2565.000000,2496.199951,2517.949951,2440.317139,1614593
2021-04-26,2530.000000,2575.000000,2530.000000,2557.899902,2479.035400,1103980
2021-04-27,2545.000000,2579.899902,2534.000000,2574.350098,2494.978516,866331
2021-04-28,2588.000000,2620.250000,2575.000000,2614.550049,2533.938477,1065561
2021-04-29,2630.000000,2642.000000,2570.000000,2613.449951,2532.873047,1295346
2021-04-30,2595.000000,2605.800049,2524.050049,2536.399902,2458.197998,1384907
2021-05-03,2510.000000,2595.100098,2505.600098,2582.149902,2502.537842,1034774
2021-05-04,2605.000000,2617.949951,2571.550049,2587.149902,2507.383545,1058140
2021-05-05,2617.000000,2617.000000,2546.100098,2567.649902,2488.485107,1220186
2021-05-06,2579.850098,2581.850098,2528.000000,2549.050049,2470.458252,1518119
2021-05-07,2555.000000,2590.000000,2541.500000,2551.649902,2472.977783,1416102
2021-05-10,2589.000000,2589.000000,2542.149902,2556.949951,2478.114746,1526814
2021-05-11,2533.000000,2562.000000,2521.300049,2556.250000,2477.436768,1168363
2021-05-12,2577.000000,2588.949951,2530.000000,2556.199951,2477.387939,2085630
2021-05-14,2620.000000,2835.250000,2601.550049,2774.500000,2688.957275,10543708
2021-05-17,2782.000000,2824.199951,2747.550049,2782.750000,2696.953125,2134352
2021-05-18,2797.000000,2845.000000,2789.000000,2821.800049,2734.799316,1328605
2021-05-19,2805.149902,2849.000000,2798.649902,2815.850098,2729.032715,1219067
2021-05-20,2814.000000,2845.000000,2778.500000,2794.100098,2707.953125,1211975
2021-05-21,2807.000000,2854.000000,2795.000000,2832.500000,2745.169189,1328308
2021-05-24,2846.000000,2849.000000,2808.199951,2819.199951,2732.279297,813091
2021-05-25,2836.899902,2922.649902,2822.750000,2914.399902,2824.544189,2730112
2021-05-26,2939.850098,2947.899902,2910.399902,2941.600098,2850.905518,1250531
2021-05-27,2950.000000,2965.000000,2902.250000,2949.350098,2858.416748,2415085
2021-05-28,2958.149902,2963.800049,2931.149902,2940.699951,2850.032715,711383
2021-05-31,2938.000000,2989.949951,2936.100098,2977.500000,2885.698730,2093635
2021-06-01,2965.000000,2982.600098,2915.100098,2931.000000,2840.632324,1194073
2021-06-02,2918.850098,2933.750000,2877.149902,2903.699951,2814.173828,2067842
2021-06-03,2919.600098,2942.000000,2904.050049,2935.350098,2844.848145,1404434
2021-06-04,2953.000000,2990.000000,2908.000000,2924.899902,2834.720215,1509084
2021-06-07,2930.000000,2941.000000,2903.949951,2933.100098,2842.667725,802415
2021-06-08,2928.000000,2944.250000,2907.500000,2926.250000,2836.028564,762931
2021-06-09,2930.800049,2965.000000,2919.600098,2943.550049,2852.795410,1340352
2021-06-10,2945.000000,2959.300049,2920.649902,2950.600098,2873.783936,1344559
2021-06-11,2960.000000,2971.600098,2938.600098,2956.250000,2879.287109,878445
2021-06-14,2955.100098,2970.000000,2916.500000,2949.899902,2873.102295,746823
2021-06-15,2970.000000,3050.000000,2960.949951,3042.199951,2962.999512,2262031
2021-06-16,3029.000000,3042.199951,3005.500000,3018.699951,2940.111084,859505
2021-06-17,3017.949951,3073.949951,3000.500000,3060.300049,2980.628418,1533864
2021-06-18,3061.550049,3077.800049,3016.050049,3047.199951,2967.869629,2293860
2021-06-21,3024.199951,3079.149902,3021.050049,3068.550049,2988.663574,720491
2021-06-22,3085.000000,3092.850098,3004.199951,3010.800049,2932.416992,1199238
2021-06-23,3030.000000,3030.000000,2983.500000,2987.350098,2909.577637,1009007
2021-06-24,2987.350098,3049.699951,2975.449951,3043.250000,2964.022461,985596
2021-06-25,3030.199951,3053.500000,2985.000000,3003.899902,2925.696289,786964
2021-06-28,3024.000000,3038.850098,2976.250000,2982.949951,2905.291748,891695
2021-06-29,2989.000000,3023.850098,2973.050049,3001.500000,2923.358887,1242734
2021-06-30,2999.000000,3030.000000,2985.649902,2992.699951,2914.788086,924522
2021-07-01,3008.000000,3026.899902,2997.000000,3021.600098,2942.935791,848235
2021-07-02,3032.949951,3038.800049,2999.750000,3005.000000,2926.768311,805542
2021-07-05,3020.000000,3050.000000,3007.100098,3014.800049,2936.312988,863343
2021-07-06,3003.000000,3029.500000,2996.000000,3002.500000,2924.333008,762630
2021-07-07,3065.000000,3069.000000,3011.250000,3040.100098,2960.954102,1234865
2021-07-08,3050.000000,3059.000000,3018.800049,3028.300049,2949.461182,907391
2021-07-09,3022.000000,3039.149902,3007.000000,3010.600098,2932.222412,547082
2021-07-12,3034.899902,3042.850098,2991.050049,2999.399902,2921.313477,765566
2021-07-13,3020.000000,3021.100098,2985.350098,2993.850098,2915.908691,703484
2021-07-14,3003.000000,3007.750000,2984.199951,3001.949951,2923.797363,470744
2021-07-15,3010.000000,3011.000000,2971.100098,2983.600098,2905.925049,635535
2021-07-16,2994.000000,3006.000000,2965.000000,2989.300049,2911.476807,1062548
2021-07-19,2989.300049,2999.699951,2965.000000,2981.949951,2904.318115,837836
2021-07-20,2996.000000,3179.500000,2979.550049,3159.050049,3076.807373,6755922
2021-07-22,3130.000000,3165.000000,3090.000000,3106.750000,3025.869141,1982572
2021-07-23,3106.000000,3129.600098,3078.050049,3083.750000,3003.467773,815329
2021-07-26,3079.949951,3119.000000,3051.199951,3061.199951,2981.504639,1136884
2021-07-27,3079.399902,3081.500000,3021.300049,3028.649902,2949.802002,904289
2021-07-28,3030.350098,3033.000000,2984.000000,3004.100098,2925.891602,996594
2021-07-29,3004.100098,3039.949951,2990.300049,2997.449951,2919.414551,762683
2021-07-30,3008.000000,3008.649902,2951.899902,2958.449951,2881.429688,1067423
2021-08-02,2985.600098,2986.800049,2960.649902,2974.050049,2896.623779,832285
2021-08-03,3020.000000,3065.000000,2994.199951,3027.000000,2948.195068,2433031
2021-08-04,3040.600098,3053.300049,3012.000000,3018.600098,2940.014160,659295
2021-08-05,3034.000000,3040.000000,2980.050049,2988.399902,2910.600098,693694
2021-08-06,2995.000000,3001.000000,2961.449951,2966.449951,2889.221436,744159
2021-08-09,2994.649902,3015.000000,2973.050049,2992.550049,2914.642090,825462
2021-08-10,2998.000000,3008.300049,2960.550049,2977.149902,2899.642822,724335
2021-08-11,2987.399902,3001.449951,2952.550049,2972.600098,2895.211670,987941
2021-08-12,2974.000000,2985.250000,2958.000000,2975.500000,2898.036133,438552
2021-08-13,2980.899902,3002.000000,2973.100098,2988.699951,2910.892334,572250
2021-08-16,2980.000000,2984.149902,2960.000000,2971.399902,2894.042480,461742
2021-08-17,2974.000000,3044.000000,2973.100098,3015.300049,2936.799805,2036757
2021-08-18,3048.000000,3048.000000,2992.550049,3001.550049,2923.407715,1375320
2021-08-20,3001.500000,3124.050049,3001.500000,3112.949951,3031.907227,3931334
2021-08-23,3159.050049,3163.850098,3051.000000,3077.449951,2997.332031,1578949
2021-08-24,3092.800049,3092.800049,3034.550049,3045.949951,2966.652100,763704
2021-08-25,3026.000000,3070.000000,3012.600098,3038.050049,2958.958008,797870
2021-08-26,3064.000000,3084.500000,3026.199951,3039.649902,2960.515625,1319516
2021-08-27,3040.449951,3057.949951,3020.500000,3036.800049,2957.740479,634375
2021-08-30,3056.699951,3114.250000,3048.050049,3108.750000,3027.817139,1051747
2021-08-31,3108.750000,3210.000000,3103.050049,3201.350098,3118.006348,2283290
2021-09-01,3230.050049,3333.000000,3215.000000,3302.750000,3216.766113,2423168
2021-09-02,3312.949951,3319.000000,3266.649902,3301.600098,3215.646484,847517
2021-09-03,3301.600098,3344.949951,3286.500000,3338.800049,3251.877930,832039
2021-09-06,3342.000000,3347.699951,3305.899902,3315.550049,3229.233398,664394
2021-09-07,3333.500000,3394.600098,3323.850098,3336.250000,3249.394043,1285818
2021-09-08,3345.000000,3361.550049,3297.000000,3336.600098,3249.735352,702598
2021-09-09,3305.000000,3359.000000,3305.000000,3346.350098,3259.231445,591745
2021-09-13,3346.600098,3374.000000,3330.350098,3367.050049,3279.392334,610920
2021-09-14,3384.899902,3388.600098,3356.850098,3362.500000,3274.960938,569412
2021-09-15,3361.850098,3383.949951,3346.949951,3352.300049,3265.026855,587855
2021-09-16,3350.000000,3371.000000,3335.000000,3342.100098,3255.091797,516746
2021-09-17,3352.000000,3382.000000,3285.050049,3303.050049,3217.058594,1545695
2021-09-20,3299.949951,3315.000000,3265.000000,3271.550049,3186.378906,689288
2021-09-21,3271.550049,3335.000000,3271.000000,3309.199951,3223.048340,922057
2021-09-22,3328.500000,3329.949951,3288.250000,3317.500000,3231.132568,825945
2021-09-23,3340.000000,3340.000000,3315.000000,3320.649902,3234.200195,694716
2021-09-24,3330.000000,3505.000000,3320.850098,3448.600098,3358.819580,2775975
2021-09-27,3461.600098,3470.000000,3417.649902,3430.649902,3341.336670,902449
2021-09-28,3424.899902,3429.699951,3350.000000,3379.699951,3291.712891,961271
2021-09-29,3365.000000,3381.699951,3310.000000,3323.050049,3236.537842,973387
2021-09-30,3329.899902,3347.699951,3220.000000,3244.649902,3160.178955,2077896
2021-10-01,3248.000000,3252.949951,3170.000000,3177.850098,3095.118164,1512332
2021-10-04,3202.800049,3230.500000,3178.000000,3201.600098,3118.250000,921241
2021-10-05,3208.550049,3260.000000,3191.649902,3254.750000,3170.015869,909337
2021-10-06,3262.000000,3280.000000,3200.649902,3212.250000,3128.622314,786378
2021-10-07,3220.000000,3318.000000,3220.000000,3290.850098,3205.176514,1177283
2021-10-08,3307.000000,3329.000000,3264.100098,3306.899902,3220.808105,882436
2021-10-11,3326.399902,3344.350098,3297.750000,3306.050049,3219.980469,460197
2021-10-12,3280.000000,3335.000000,3280.000000,3323.250000,3236.732910,564524
2021-10-13,3343.000000,3358.899902,3291.399902,3323.500000,3236.976318,770144
2021-10-14,3342.000000,3352.949951,3290.000000,3297.800049,3211.945068,648597
2021-10-18,3252.500000,3283.949951,3232.000000,3241.500000,3157.110840,1576121
2021-10-19,3260.899902,3269.100098,3176.100098,3183.750000,3100.864502,1042069
2021-10-20,3190.000000,3219.949951,3136.649902,3169.600098,3087.083008,1205540
2021-10-21,3194.000000,3195.449951,2920.449951,3002.000000,2923.846191,5103543
2021-10-22,2975.000000,3002.949951,2912.149902,2982.399902,2904.756348,2855592
2021-10-25,2950.000000,2950.000000,2857.250000,2918.050049,2842.081543,2161537
2021-10-26,2918.050049,3024.000000,2898.000000,2969.800049,2892.484619,1988263
2021-10-27,3029.199951,3145.000000,3029.199951,3094.649902,3014.084229,4609951
2021-10-28,3103.000000,3147.600098,3062.000000,3116.300049,3038.754639,1791065
2021-10-29,3125.000000,3144.699951,3083.300049,3100.100098,3022.957520,1118903
2021-11-01,3128.000000,3142.250000,3091.649902,3121.800049,3044.118164,750393
2021-11-02,3120.000000,3139.800049,3080.000000,3103.350098,3026.126953,881916
2021-11-03,3102.100098,3182.899902,3095.000000,3170.649902,3091.751953,879227
2021-11-04,3179.000000,3190.000000,3145.000000,3159.250000,3080.635742,263595
2021-11-08,3165.000000,3181.000000,3095.149902,3138.000000,3059.914551,787824
2021-11-09,3140.000000,3155.000000,3120.000000,3145.149902,3066.886719,668840
2021-11-10,3132.000000,3136.649902,3080.500000,3108.300049,3030.953613,872975
2021-11-11,3090.000000,3106.649902,3052.000000,3063.500000,2987.268555,958143
2021-11-12,3089.000000,3128.000000,3075.800049,3122.899902,3045.190186,682344
2021-11-15,3126.000000,3180.000000,3126.000000,3168.699951,3089.850586,696377
2021-11-16,3165.000000,3209.000000,3120.100098,3151.699951,3073.273682,1400107
2021-11-17,3170.000000,3239.899902,3165.050049,3230.250000,3149.868896,1616452
2021-11-18,3249.850098,3260.000000,3214.000000,3226.850098,3146.553711,1609821
2021-11-22,3241.000000,3308.350098,3215.050049,3261.250000,3180.097900,2146970
2021-11-23,3261.250000,3288.300049,3171.550049,3185.550049,3106.281494,1482618
2021-11-24,3186.050049,3208.899902,3150.000000,3157.000000,3078.441650,1056213
2021-11-25,3156.500000,3173.350098,3113.000000,3144.250000,3066.009033,728825
2021-11-26,3101.000000,3167.350098,3091.000000,3143.100098,3064.887695,1029110
2021-11-29,3131.000000,3178.899902,3071.899902,3144.300049,3066.057861,876651
2021-11-30,3116.149902,3189.000000,3116.149902,3143.649902,3065.423584,2340489
2021-12-01,3155.899902,3199.750000,3124.100098,3138.149902,3060.060547,1741820
2021-12-02,3160.000000,3194.000000,3152.250000,3180.600098,3101.454590,939320
2021-12-03,3185.000000,3187.449951,3106.000000,3110.449951,3033.050293,1216263
2021-12-06,3115.000000,3115.000000,3028.250000,3038.300049,2962.695313,1107363
2021-12-07,3040.000000,3069.000000,3016.449951,3030.350098,2954.943359,2056459
2021-12-08,3031.899902,3123.000000,3031.000000,3108.500000,3031.148682,1171484
2021-12-09,3152.399902,3183.050049,3111.000000,3178.699951,3099.601563,1287243
2021-12-10,3184.000000,3292.000000,3178.699951,3283.149902,3201.452637,2554394
2021-12-13,3285.100098,3341.000000,3270.949951,3279.850098,3198.234863,1265832
2021-12-14,3274.000000,3305.000000,3249.000000,3297.500000,3215.445557,863179
2021-12-15,3278.149902,3313.949951,3266.500000,3301.949951,3219.784912,811946
2021-12-16,3325.000000,3325.000000,3270.600098,3298.600098,3216.518311,502930
2021-12-17,3275.000000,3293.300049,3227.699951,3243.699951,3162.984131,1019403
2021-12-20,3227.000000,3275.000000,3181.000000,3239.449951,3158.840088,948872
2021-12-21,3247.000000,3296.000000,3240.000000,3271.350098,3189.946289,712026
2021-12-22,3275.699951,3285.649902,3241.000000,3280.100098,3198.478760,619865
2021-12-23,3290.000000,3307.899902,3250.000000,3267.899902,3186.582275,1051596
2021-12-24,3280.000000,3300.000000,3261.000000,3284.800049,3203.061523,651404
2021-12-27,3280.100098,3284.750000,3226.199951,3272.399902,3190.970215,640701
2021-12-28,3275.949951,3375.000000,3273.000000,3368.199951,3284.386230,1211648
2021-12-29,3372.199951,3386.000000,3346.199951,3367.449951,3283.654785,598421
2021-12-30,3363.250000,3390.000000,3350.300049,3365.699951,3281.948486,691223
2021-12-31,3390.000000,3405.000000,3361.399902,3382.949951,3298.769287,570671
2022-01-03,3383.000000,3440.899902,3383.000000,3422.399902,3337.237549,696276
2022-01-04,3434.000000,3472.449951,3415.050049,3459.300049,3373.219238,790886
2022-01-05,3470.000000,3540.000000,3452.050049,3526.800049,3439.039795,1024506
2022-01-06,3491.149902,3537.550049,3452.149902,3514.649902,3427.191650,1312743
2022-01-07,3514.649902,3582.000000,3496.550049,3576.300049,3487.308105,964364
2022-01-10,3580.000000,3590.000000,3527.000000,3553.500000,3465.075195,657511
2022-01-11,3550.600098,3564.000000,3495.050049,3538.750000,3450.692139,734344
2022-01-12,3556.899902,3582.449951,3534.000000,3543.800049,3455.616699,594543
2022-01-13,3560.000000,3560.000000,3450.000000,3456.250000,3370.245117,1153984
2022-01-14,3462.000000,3462.000000,3346.000000,3364.399902,3280.680664,1558978
2022-01-17,3364.399902,3399.000000,3321.000000,3378.649902,3294.576172,1103159
2022-01-18,3379.050049,3396.449951,3351.000000,3373.699951,3289.749512,558543
2022-01-19,3370.000000,3370.000000,3267.750000,3280.399902,3198.771484,1495218
2022-01-20,3282.000000,3364.899902,3222.000000,3306.399902,3224.124023,3075678
2022-01-21,3300.050049,3324.949951,3241.750000,3274.850098,3193.359375,1441694
2022-01-24,3268.000000,3270.000000,3135.000000,3155.149902,3076.637695,1575665
2022-01-25,3100.000000,3156.949951,3010.750000,3147.100098,3068.788086,2699779
2022-01-27,3140.100098,3143.000000,3071.250000,3116.949951,3039.388428,1834684
2022-01-28,3130.000000,3170.000000,3103.000000,3110.850098,3033.440430,892060
2022-01-31,3140.000000,3193.449951,3136.399902,3152.250000,3073.809814,944530
2022-02-01,3194.000000,3212.350098,3141.600098,3196.250000,3116.714844,1008915
2022-02-02,3204.800049,3244.149902,3192.149902,3197.699951,3118.128906,667265
2022-02-03,3212.850098,3241.600098,3190.199951,3203.000000,3123.297119,899753
2022-02-04,3188.000000,3248.800049,3176.050049,3236.649902,3156.109619,705765
2022-02-07,3234.000000,3251.199951,3143.100098,3174.699951,3095.701416,860393
2022-02-08,3179.000000,3223.500000,3166.199951,3216.350098,3136.315186,799206
2022-02-09,3230.000000,3259.000000,3222.750000,3228.350098,3148.016113,472725
2022-02-10,3220.000000,3248.000000,3176.000000,3238.750000,3158.157471,728666
2022-02-11,3229.949951,3229.949951,3182.500000,3216.300049,3136.266357,587840
2022-02-14,3140.000000,3182.699951,3120.000000,3143.449951,3065.229004,681236
2022-02-15,3140.000000,3270.000000,3132.850098,3264.600098,3183.364502,676844
2022-02-16,3280.000000,3285.100098,3223.000000,3252.850098,3171.906738,624320
2022-02-17,3273.000000,3294.949951,3236.399902,3265.850098,3184.583252,636735
2022-02-18,3236.149902,3272.000000,3230.050049,3258.449951,3177.367188,423801
2022-02-21,3235.000000,3278.449951,3204.149902,3251.649902,3170.736572,547472
2022-02-22,3120.000000,3236.800049,3120.000000,3227.149902,3146.845947,1147209
2022-02-23,3236.899902,3296.899902,3230.000000,3237.199951,3156.645996,935896
2022-02-24,3130.000000,3197.800049,3051.500000,3069.050049,2992.680420,1823450
2022-02-25,3105.000000,3141.449951,3083.050049,3119.199951,3041.582520,1239456
2022-02-28,3090.000000,3190.500000,3015.000000,3174.649902,3095.652344,1678348
2022-03-02,3107.000000,3111.199951,2991.100098,3028.949951,2953.578125,3014206
2022-03-03,3029.000000,3051.000000,2862.000000,2871.899902,2800.436035,4406840
2022-03-04,2863.800049,2863.800049,2662.050049,2738.149902,2670.014404,6979253
2022-03-07,2649.899902,2727.949951,2599.350098,2708.449951,2641.053223,3233760
2022-03-08,2690.000000,2736.949951,2638.000000,2723.399902,2655.631348,2611102
2022-03-09,2750.000000,2890.000000,2665.050049,2874.949951,2803.410156,4076068
2022-03-10,3000.000000,3040.000000,2891.199951,2912.800049,2840.318359,3971987
2022-03-11,2917.000000,2939.949951,2882.350098,2932.000000,2859.040283,1265493
2022-03-14,2950.000000,2972.350098,2917.300049,2962.800049,2889.073975,1214217
